1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YrSold,Age_House,Age_Renovation,Garage_age,TotalSF
986,0,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,960.0,0,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,1,6,180.0,1.0,5,3,Detchd,986,0,GasA,4,1Story,1,3,Lvl,0,6180,Corner,60.0,3,0,RM,0.0,None,None,0,BrkSide,128,4,6,2,3,CompShg,Gable,Normal,102000.0,WD,0,1,5,960.0,AllPub,0,1,94,70,94.0,1946.0
1032,220,0,1,3,1Fam,4,3,280.0,0.0,1,6,0.0,0.0,4,752.0,1,Norm,Norm,FuseA,96,4,3,VinylSd,VinylSd,4,3,0,CBlock,1,6,288.0,1.0,5,3,Attchd,1252,0,GasA,4,1.5Fin,1,3,Lvl,0,9600,Inside,80.0,3,0,RL,0.0,None,None,0,NAmes,0,4,6,2,3,CompShg,Gable,Abnorml,119000.0,WD,0,1,6,1032.0,AllPub,0,2,70,70,70.0,2284.0
780,240,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,780.0,0,Feedr,Norm,SBrkr,176,2,3,VinylSd,VinylSd,4,3,0,CBlock,1,6,0.0,0.0,3,1,None,1020,0,GasA,2,1.5Fin,1,3,Lvl,0,6342,Inside,54.0,3,0,RL,0.0,None,None,0,Sawyer,0,7,5,0,3,CompShg,Gable,Normal,94000.0,WD,0,1,6,780.0,AllPub,0,4,145,24,145.0,1800.0
1567,0,0,1,2,1Fam,4,1,1567.0,0.0,0,6,1.0,0.0,4,0.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,ImStucc,4,5,2,PConc,2,6,714.0,2.0,5,2,Attchd,1567,0,GasA,4,1Story,1,2,Lvl,1,9819,Inside,68.704,0,0,RL,0.0,None,None,0,Mitchel,32,4,6,2,3,CompShg,Gable,Normal,196000.0,WD,0,1,5,1567.0,AllPub,264,3,43,43,43.0,3134.0
1167,0,0,1,3,1Fam,4,3,645.0,0.0,1,6,0.0,0.0,4,270.0,1,Norm,Norm,SBrkr,216,1,3,Stucco,Stucco,4,2,1,BrkTil,1,0,495.0,2.0,5,3,Detchd,1167,0,GasA,4,1Story,1,3,Lvl,0,8731,Inside,98.0,0,0,RL,0.0,None,None,0,BrkSide,0,4,5,2,3,CompShg,Gable,Normal,144000.0,WD,126,1,6,915.0,AllPub,0,1,100,70,48.0,2082.0
952,0,0,1,2,1Fam,4,2,852.0,0.0,0,6,1.0,0.0,4,100.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,840.0,2.0,5,3,Detchd,952,0,GasA,4,1Story,1,3,Lvl,0,7350,Corner,60.0,3,0,RL,0.0,None,None,0,NAmes,0,6,5,2,3,CompShg,Gable,Abnorml,139000.0,COD,0,1,4,952.0,AllPub,0,2,69,69,32.0,1904.0
1088,780,0,1,4,1Fam,4,3,381.0,0.0,0,6,1.0,0.0,4,399.0,1,PosN,Norm,SBrkr,0,2,3,Plywood,Plywood,4,5,1,CBlock,2,6,484.0,2.0,5,3,Attchd,1868,1,GasA,0,2Story,1,2,Lvl,0,10304,CulDSac,65.334,0,0,RL,44.0,BrkFace,None,0,NWAmes,96,6,5,2,3,CompShg,Gable,Normal,197500.0,WD,0,1,9,780.0,AllPub,448,3,44,44,44.0,2648.0
1466,1362,0,1,4,1Fam,4,1,1150.0,0.0,2,6,1.0,0.0,0,316.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,3,6,1052.0,3.0,5,2,BuiltIn,2828,0,GasA,0,2Story,1,2,Lvl,0,9965,Inside,77.0,3,0,RL,340.0,Stone,None,0,CollgCr,144,4,8,2,3,CompShg,Hip,Partial,424870.0,New,0,1,11,1466.0,AllPub,125,1,14,13,14.0,4294.0
1006,0,0,1,3,1Fam,4,3,288.0,0.0,2,6,0.0,0.0,4,718.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Plywood,4,3,0,CBlock,1,6,0.0,0.0,3,1,None,1006,0,GasA,4,1Story,1,3,Lvl,0,9000,Inside,77.709,3,0,RL,0.0,None,None,0,Sawyer,24,2,5,2,3,CompShg,Gable,Normal,80000.0,WD,0,1,5,1006.0,AllPub,0,2,61,61,61.0,2012.0
672,252,0,1,2,2fmCon,4,3,348.0,0.0,1,6,1.0,0.0,2,324.0,0,Norm,Norm,FuseA,0,1,3,MetalSd,MetalSd,2,3,0,BrkTil,1,6,280.0,1.0,5,3,Detchd,924,0,Grav,1,1.5Fin,1,1,Lvl,0,12180,Inside,60.0,3,0,RL,0.0,None,None,0,Edwards,0,3,4,2,3,CompShg,Gable,Normal,80000.0,WD,0,1,5,672.0,AllPub,0,4,79,70,79.0,1596.0
1042,534,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,1042.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,2,1,BrkTil,1,6,225.0,1.0,5,3,Detchd,1576,0,GasA,0,1.5Fin,1,3,Lvl,0,6240,Inside,52.0,3,0,RM,0.0,None,None,0,BrkSide,0,5,5,2,3,CompShg,Gable,Family,149000.0,WD,0,1,8,1042.0,AllPub,0,0,92,70,92.0,2618.0
1298,0,0,1,3,1Fam,4,3,1258.0,0.0,2,6,1.0,0.0,2,40.0,1,Norm,Norm,SBrkr,0,4,2,Wd Sdng,Wd Shng,4,5,1,CBlock,2,6,403.0,2.0,5,3,Attchd,1298,0,GasA,4,1Story,1,2,Lvl,0,11200,Inside,75.812,3,0,RL,85.0,BrkFace,None,0,SawyerW,26,4,6,2,3,CompShg,Gable,Normal,180000.0,WD,0,1,5,1298.0,AllPub,165,0,35,35,35.0,2596.0
860,704,0,1,3,1Fam,4,3,275.0,0.0,5,6,0.0,0.0,4,429.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,2,1,CBlock,1,6,234.0,1.0,5,3,Attchd,1564,1,GasA,0,2Story,1,1,Bnk,0,12000,Inside,75.0,3,0,RL,0.0,None,None,0,Crawfor,0,6,7,2,3,CompShg,Gable,Normal,174500.0,WD,0,1,7,704.0,AllPub,0,3,79,70,79.0,2268.0
572,539,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,572.0,1,Norm,Norm,SBrkr,176,4,3,Wd Sdng,Wd Sdng,4,2,1,PConc,1,6,288.0,1.0,5,3,Detchd,1111,0,GasA,4,1.5Fin,1,3,Lvl,0,5700,Inside,58.618,3,0,RM,0.0,None,None,0,OldTown,0,6,7,2,3,CompShg,Gable,Normal,116900.0,WD,0,1,5,572.0,AllPub,0,2,94,70,38.0,1683.0
832,650,0,1,3,1Fam,4,3,624.0,0.0,0,6,0.0,1.0,4,26.0,1,Artery,Norm,SBrkr,0,2,3,VinylSd,VinylSd,4,3,0,PConc,1,6,324.0,2.0,5,3,Detchd,1482,0,GasA,0,2Story,1,3,Lvl,0,9000,Inside,50.0,3,0,RM,0.0,None,None,0,OldTown,0,8,7,2,3,CompShg,Hip,Normal,143000.0,WD,0,1,7,650.0,AllPub,0,3,100,32,90.0,2132.0
932,0,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,932.0,1,Norm,Norm,FuseA,214,4,3,BrkFace,BrkFace,0,2,1,CBlock,1,6,306.0,1.0,5,3,Attchd,932,0,GasA,0,1Story,1,2,Lvl,0,8280,Inside,57.0,0,0,RL,0.0,None,None,0,NAmes,0,4,6,2,3,CompShg,Gable,Normal,124000.0,WD,0,1,4,932.0,AllPub,0,1,70,70,70.0,1864.0
1466,0,0,1,3,1Fam,4,3,176.0,0.0,1,6,0.0,0.0,4,1290.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,Plywood,4,2,2,CBlock,1,6,528.0,2.0,5,0,Attchd,1466,1,GasA,4,1Story,1,1,Lvl,0,17755,Inside,134.0,3,0,RL,132.0,BrkFace,None,0,Edwards,140,3,5,2,3,CompShg,Gable,Normal,149900.0,WD,100,1,6,1466.0,AllPub,0,0,61,61,61.0,2932.0
1811,0,0,1,2,1Fam,4,3,296.0,547.0,0,2,0.0,0.0,4,230.0,1,Norm,Norm,SBrkr,280,4,3,Stone,Stone,4,2,1,PConc,1,6,470.0,2.0,5,0,Attchd,1811,0,GasA,0,1Story,1,0,Lvl,0,14115,Inside,90.0,0,0,RL,0.0,None,None,0,Crawfor,0,6,6,2,3,CompShg,Gable,Abnorml,230000.0,WD,0,1,6,1073.0,AllPub,0,0,64,16,64.0,2884.0
816,0,0,1,2,1Fam,4,0,538.0,0.0,0,6,0.0,0.0,4,278.0,1,Norm,Norm,SBrkr,96,2,2,Wd Sdng,Wd Sdng,4,3,0,BrkTil,1,6,432.0,1.0,5,3,Detchd,816,0,GasA,0,1Story,1,3,Lvl,0,5890,Corner,52.666,3,0,RM,0.0,None,None,0,IDOTRR,0,7,6,2,3,CompShg,Gable,Normal,120500.0,WD,0,1,5,816.0,AllPub,0,2,90,13,18.0,1632.0
902,918,0,1,4,1Fam,4,1,454.0,0.0,0,6,0.0,0.0,4,410.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,0,2,2,CBlock,1,6,492.0,2.0,5,3,Attchd,1820,2,GasA,4,2Story,1,2,Lvl,0,13700,Inside,79.01,0,0,RL,288.0,Stone,None,0,NAmes,84,5,7,2,3,CompShg,Gable,Normal,201800.0,WD,273,1,8,864.0,AllPub,60,2,55,32,55.0,2684.0
1437,0,0,1,3,1Fam,4,1,1157.0,0.0,0,6,1.0,0.0,2,280.0,1,Norm,Norm,SBrkr,0,2,2,Plywood,Plywood,4,1,1,CBlock,2,6,528.0,2.0,5,2,Attchd,1437,0,GasA,4,1Story,1,2,Lvl,0,10768,Corner,90.0,0,0,RL,0.0,None,None,0,Veenker,21,7,5,2,3,CompShg,Gable,Normal,218000.0,WD,180,1,6,1437.0,AllPub,0,1,44,16,44.0,2874.0
1265,0,96,1,3,1Fam,4,1,633.0,0.0,0,6,0.0,1.0,4,586.0,1,Norm,Norm,SBrkr,0,2,3,BrkFace,BrkFace,2,2,1,PConc,2,6,502.0,2.0,5,2,Attchd,1265,0,GasA,2,SLvl,1,2,Lvl,0,9350,Inside,85.0,3,0,RL,0.0,None,None,0,NAmes,92,7,5,2,3,CompShg,Gable,Normal,179900.0,WD,0,1,6,1219.0,AllPub,0,2,55,21,55.0,2484.0
1314,0,0,1,2,Twnhs,4,3,904.0,0.0,2,6,1.0,0.0,2,410.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,626.0,2.0,5,2,Attchd,1314,0,GasA,0,1Story,1,2,Lvl,0,5001,Inside,34.0,0,0,RL,166.0,Stone,None,0,NridgHt,62,4,7,2,3,CompShg,Gable,Normal,230000.0,WD,0,1,6,1314.0,AllPub,172,3,13,12,12.0,2628.0
1580,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1580.0,1,Feedr,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,830.0,3.0,5,2,Attchd,1580,0,GasA,0,1Story,1,2,Lvl,0,11932,FR2,92.0,3,0,RL,186.0,Stone,None,0,Somerst,24,4,8,2,3,CompShg,Gable,Partial,235128.0,ConLD,0,1,7,1580.0,AllPub,0,2,13,12,12.0,3160.0
943,933,0,1,4,1Fam,4,3,442.0,0.0,0,6,0.0,0.0,4,459.0,1,Norm,Norm,SBrkr,0,4,2,HdBoard,HdBoard,4,5,1,CBlock,2,6,540.0,2.0,5,2,Attchd,1876,1,GasA,4,2Story,1,2,Lvl,0,9120,Inside,76.0,3,0,RL,270.0,BrkFace,None,0,NWAmes,69,5,6,2,3,CompShg,Hip,Normal,185000.0,WD,0,1,8,901.0,AllPub,0,2,46,46,46.0,2777.0
855,601,0,1,3,Twnhs,4,3,311.0,0.0,0,6,0.0,0.0,2,544.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,Brk Cmn,4,5,1,CBlock,2,6,440.0,2.0,5,3,Attchd,1456,1,GasA,1,2Story,1,3,Lvl,0,2280,Inside,24.0,3,0,RL,0.0,None,None,0,NPkVill,0,4,6,2,3,CompShg,Gable,Normal,146000.0,WD,0,1,7,855.0,AllPub,26,4,42,42,42.0,2311.0
1640,0,216,1,3,1Fam,4,3,728.0,0.0,1,6,1.0,0.0,4,568.0,1,PosN,Norm,SBrkr,0,4,2,HdBoard,HdBoard,4,2,1,CBlock,1,6,924.0,2.0,5,3,Detchd,1640,0,GasA,0,1Story,1,2,Low,0,14778,CulDSac,49.75,0,0,RL,72.0,BrkFace,None,0,Crawfor,0,6,6,2,3,CompShg,Hip,Normal,224000.0,WD,0,1,7,1296.0,AllPub,108,2,66,14,27.0,2936.0
894,0,0,1,3,1Fam,4,3,492.0,0.0,1,6,0.0,0.0,2,402.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,4,1,CBlock,1,6,450.0,2.0,5,0,Attchd,894,0,GasA,2,1Story,1,3,Lvl,0,8724,Inside,109.0,3,0,RL,0.0,None,None,0,Sawyer,0,4,5,2,3,CompShg,Gable,Normal,129000.0,WD,0,1,5,894.0,AllPub,0,1,52,52,52.0,1788.0
1258,0,0,1,0,Duplex,4,0,1198.0,0.0,2,6,2.0,0.0,2,0.0,1,Feedr,Norm,SBrkr,0,4,3,Plywood,Plywood,4,3,0,CBlock,0,6,400.0,2.0,5,3,CarPort,1258,2,GasA,4,SFoyer,2,3,Lvl,0,12900,Inside,60.0,3,0,RL,0.0,None,None,0,Sawyer,0,3,4,2,3,CompShg,Gable,Alloca,108959.0,WD,0,1,6,1198.0,AllPub,120,2,51,51,51.0,2456.0
1432,0,0,1,2,1Fam,4,1,680.0,391.0,0,5,1.0,0.0,2,289.0,1,Feedr,Norm,SBrkr,0,4,3,Plywood,Plywood,4,5,1,PConc,1,6,588.0,2.0,5,3,Attchd,1432,1,GasA,0,SLvl,1,2,Lvl,0,16157,FR2,74.54,0,0,RL,0.0,None,None,0,Veenker,180,6,5,2,3,CompShg,Gable,Normal,194000.0,WD,0,1,5,1360.0,AllPub,168,1,42,42,42.0,2792.0
1502,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1502.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,644.0,2.0,5,2,Attchd,1502,0,GasA,0,1Story,1,2,Lvl,0,9541,Inside,79.0,0,0,RL,268.0,Stone,None,0,NridgHt,114,4,7,2,3,CompShg,Gable,Partial,233170.0,New,0,1,7,1502.0,AllPub,0,3,11,11,11.0,3004.0
1694,0,0,1,3,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,2,1694.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,776.0,3.0,5,2,Attchd,1694,0,GasA,0,1Story,1,2,Lvl,0,10475,Corner,64.0,0,0,RL,72.0,Stone,None,0,CollgCr,33,4,8,2,3,CompShg,Gable,Normal,245350.0,WD,0,1,7,1694.0,AllPub,160,4,12,12,12.0,3388.0
959,712,0,1,3,1Fam,4,3,786.0,0.0,2,6,1.0,0.0,2,173.0,1,RRAn,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,472.0,2.0,5,0,Attchd,1671,1,GasA,0,2Story,1,3,Lvl,0,10852,Inside,58.0,0,0,RL,0.0,None,None,0,Gilbert,38,4,6,2,3,CompShg,Gable,Normal,173000.0,WD,0,1,7,959.0,AllPub,0,0,20,20,20.0,2630.0
1236,872,0,1,4,1Fam,4,3,626.0,0.0,5,6,0.0,0.0,4,501.0,1,Norm,Norm,SBrkr,0,4,3,Stucco,Stucco,4,5,2,CBlock,2,6,540.0,2.0,5,3,Basment,2108,0,GasA,0,2Story,1,2,Lvl,0,13728,Corner,120.0,3,0,RL,0.0,None,None,0,Edwards,0,6,6,2,3,CompShg,Hip,Normal,235000.0,WD,90,1,7,1127.0,AllPub,0,2,85,34,85.0,3235.0
1831,1796,0,1,4,1Fam,4,1,1387.0,0.0,2,6,1.0,0.0,0,543.0,1,Norm,Norm,SBrkr,0,2,2,HdBoard,HdBoard,4,5,1,PConc,3,6,807.0,3.0,5,0,Attchd,3627,1,GasA,0,2Story,1,2,Lvl,0,35760,CulDSac,118.0,0,0,RL,1378.0,BrkFace,None,0,NoRidge,76,4,10,2,3,CompShg,Hip,Normal,625000.0,WD,0,1,10,1930.0,AllPub,361,0,25,24,25.0,5557.0
1118,0,0,1,3,1Fam,4,0,522.0,0.0,0,6,1.0,0.0,4,574.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,Plywood,0,4,1,CBlock,1,6,358.0,1.0,5,0,Attchd,1118,0,GasA,4,SLvl,1,3,Lvl,0,9880,Inside,76.0,3,0,RL,0.0,None,None,0,Mitchel,0,5,6,2,2,CompShg,Gable,Normal,171000.0,WD,0,1,6,1096.0,AllPub,203,2,43,43,43.0,2214.0
1261,0,0,1,3,1Fam,4,3,662.0,0.0,0,6,1.0,0.0,4,599.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,5,1,CBlock,1,6,433.0,2.0,5,2,Attchd,1261,0,GasA,0,1Story,1,3,Lvl,0,9120,Inside,76.0,3,0,RL,0.0,None,Shed,1400,NAmes,0,5,6,2,3,CompShg,Hip,Normal,163000.0,WD,288,1,6,1261.0,AllPub,0,2,62,62,62.0,2522.0
625,625,0,2,2,TwnhsE,4,3,0.0,0.0,6,6,0.0,0.0,2,625.0,1,Norm,Norm,SBrkr,0,4,2,MetalSd,MetalSd,4,3,0,PConc,2,6,625.0,2.0,5,0,Detchd,1250,1,GasA,0,2Story,1,2,Lvl,0,4017,Inside,35.0,0,0,FV,0.0,None,None,0,Somerst,54,4,7,2,3,CompShg,Gable,Normal,171900.0,WD,0,1,5,625.0,AllPub,0,2,14,13,14.0,1875.0
1636,971,0,1,3,1Fam,4,3,152.0,469.0,5,1,0.0,0.0,4,977.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,2,2,1,CBlock,3,0,0.0,0.0,3,1,None,3086,0,GasA,4,1.5Fin,1,0,Bnk,0,18030,Inside,138.0,0,479,RL,0.0,None,None,0,ClearCr,0,5,5,2,3,CompShg,Gable,Normal,200500.0,WD,0,1,12,1598.0,AllPub,122,1,74,26,74.0,4205.0
1170,1175,0,1,4,1Fam,4,3,503.0,0.0,5,6,0.0,0.0,2,449.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,2,6,360.0,2.0,5,3,Detchd,2345,1,GasA,4,2Story,1,3,Lvl,0,16560,Inside,80.0,0,0,RL,0.0,None,None,0,Crawfor,0,7,6,2,3,CompShg,Gable,Normal,239000.0,WD,0,1,9,952.0,AllPub,0,0,88,70,88.0,3297.0
2129,743,0,1,4,1Fam,4,3,700.0,0.0,2,6,0.0,0.0,2,983.0,1,Norm,Norm,SBrkr,0,4,2,HdBoard,HdBoard,4,5,1,PConc,2,6,541.0,2.0,5,0,Attchd,2872,1,GasA,0,1.5Fin,1,2,Lvl,0,10678,Inside,85.0,3,0,RL,337.0,BrkFace,None,0,NoRidge,33,4,8,2,3,CompShg,Hip,Normal,285000.0,WD,0,1,9,1683.0,AllPub,0,1,28,20,28.0,4555.0
923,0,0,1,3,1Fam,4,3,658.0,0.0,0,6,1.0,0.0,4,218.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,Plywood,2,3,0,CBlock,1,6,264.0,1.0,5,3,Attchd,923,0,GasA,4,1Story,1,3,Lvl,0,6951,CulDSac,37.0,0,0,RL,0.0,None,None,0,Mitchel,0,4,5,2,3,CompShg,Gable,Normal,119500.0,WD,0,1,5,876.0,AllPub,362,2,36,35,36.0,1799.0
818,406,0,0,3,1Fam,4,3,468.0,0.0,5,6,0.0,0.0,4,350.0,1,Artery,Norm,SBrkr,116,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,210.0,1.0,5,3,Detchd,1224,0,GasA,4,1.5Fin,1,3,Bnk,0,3950,Inside,46.508,3,0,RM,0.0,None,None,0,OldTown,0,7,6,0,3,CompShg,Gable,Normal,115000.0,WD,0,1,5,818.0,AllPub,0,3,94,16,94.0,2042.0
820,523,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,731.0,1,Norm,Norm,SBrkr,102,4,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,1,6,186.0,1.0,5,3,Detchd,1343,1,GasA,0,1.5Fin,1,3,Lvl,0,7681,FR2,54.0,0,0,RL,0.0,None,None,0,Crawfor,0,5,5,2,3,CompShg,Gable,Normal,154900.0,WD,0,1,7,731.0,AllPub,192,3,99,70,99.0,2074.0
1124,0,0,1,3,1Fam,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,Norm,Norm,SBrkr,190,4,3,Wd Sdng,Wd Sdng,4,2,1,Slab,1,3,0.0,0.0,3,1,None,1124,0,GasA,2,1Story,1,3,Lvl,0,8335,Corner,77.0,3,0,RL,0.0,None,None,0,Edwards,36,4,5,0,3,CompShg,Gable,Normal,93000.0,WD,0,1,5,0.0,AllPub,0,0,66,66,66.0,1124.0
1298,1216,0,1,4,1Fam,4,3,1216.0,0.0,3,6,0.0,0.0,2,0.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,0,3,0,Wood,2,6,693.0,2.0,5,0,Attchd,2514,1,GasA,0,2Story,1,3,Lvl,0,11170,Corner,96.228,1,0,RL,0.0,None,None,0,Timber,0,4,7,2,3,CompShg,Gable,Normal,250000.0,WD,0,1,8,1216.0,AllPub,0,0,30,29,30.0,3730.0
1652,0,153,1,2,TwnhsE,4,1,1480.0,0.0,2,6,1.0,1.0,0,120.0,1,Norm,Norm,SBrkr,0,4,0,CemntBd,CmentBd,4,2,1,PConc,2,6,482.0,2.0,5,0,Attchd,1652,0,GasA,0,1Story,1,2,HLS,1,5587,Inside,64.0,0,0,RM,186.0,Stone,None,0,Crawfor,53,4,8,2,3,CompShg,Hip,Partial,392500.0,New,0,1,5,1600.0,AllPub,162,2,12,12,12.0,3252.0
2411,2065,0,1,4,1Fam,4,0,2096.0,0.0,2,6,1.0,0.0,0,300.0,1,Norm,Norm,SBrkr,0,4,2,Wd Sdng,ImStucc,2,5,2,PConc,3,6,813.0,3.0,5,0,Attchd,4476,1,GasA,0,2Story,1,0,Lvl,0,15623,Corner,160.0,0,0,RL,0.0,None,None,0,NoRidge,78,4,10,2,0,CompShg,Hip,Abnorml,745000.0,WD,0,1,10,2396.0,AllPub,171,1,24,24,24.0,6872.0
1130,0,0,0,2,1Fam,4,3,821.0,0.0,5,6,1.0,0.0,4,299.0,1,Norm,Norm,SBrkr,0,4,3,Stucco,Stucco,4,2,1,BrkTil,1,6,720.0,2.0,5,3,Detchd,1130,0,GasA,0,1Story,1,3,Lvl,0,10800,Inside,60.0,3,0,RL,0.0,None,None,0,OldTown,0,5,5,2,3,CompShg,Hip,Normal,120000.0,WD,0,1,5,1120.0,AllPub,229,0,100,70,50.0,2250.0
1572,0,0,1,3,1Fam,4,1,1159.0,0.0,5,6,1.0,0.0,4,413.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,5,2,CBlock,1,6,995.0,3.0,5,2,2Types,1572,1,GasA,2,1Story,1,3,Lvl,1,35133,Inside,50.0,3,0,RL,226.0,BrkFace,None,0,Timber,263,3,5,2,3,CompShg,Hip,Normal,186700.0,WD,263,0,5,1572.0,AllPub,0,1,57,57,57.0,3144.0
949,272,0,1,4,1Fam,4,3,392.0,0.0,1,6,1.0,0.0,4,392.0,1,Norm,Norm,SBrkr,236,2,3,AsbShng,AsbShng,4,3,0,BrkTil,1,6,392.0,1.0,5,3,Attchd,1221,0,GasA,2,1.5Fin,1,3,Lvl,0,9738,Inside,60.0,3,0,RL,0.0,None,None,0,Edwards,0,6,5,2,3,CompShg,Gable,Normal,104900.0,WD,0,1,7,784.0,AllPub,0,0,96,70,55.0,2005.0
1014,685,0,1,3,2fmCon,4,2,440.0,0.0,1,6,1.0,0.0,1,538.0,1,Artery,Artery,SBrkr,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,2,6,420.0,2.0,1,3,CarPort,1699,0,GasA,4,2Story,2,3,Bnk,1,10615,Corner,107.0,0,0,RL,0.0,None,None,0,OldTown,74,4,3,2,3,CompShg,Gable,Abnorml,95000.0,WD,0,1,7,978.0,AllPub,0,3,120,50,100.0,2677.0
1624,0,0,1,2,1Fam,4,3,1456.0,0.0,2,6,1.0,0.0,2,168.0,1,Norm,Norm,SBrkr,192,4,2,ImStucc,ImStucc,0,1,1,PConc,2,6,757.0,3.0,5,2,Attchd,1624,0,GasA,0,1Story,1,2,Lvl,0,12461,Corner,89.0,3,0,RL,0.0,None,None,0,NoRidge,114,4,8,2,3,CompShg,Gable,Normal,262000.0,WD,0,1,5,1624.0,AllPub,0,0,26,25,26.0,3248.0
831,829,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,831.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,493.0,2.0,5,2,Attchd,1660,1,GasA,0,2Story,1,2,Lvl,0,8935,Inside,68.0,0,0,RL,95.0,BrkFace,None,0,CollgCr,68,4,7,2,3,CompShg,Gable,Normal,195000.0,WD,0,1,7,831.0,AllPub,144,3,18,18,18.0,2491.0
1028,776,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,994.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,442.0,2.0,5,0,Attchd,1804,1,GasA,2,2Story,1,2,Lvl,0,7500,Inside,60.0,3,0,RL,0.0,None,None,0,Gilbert,60,4,7,2,3,CompShg,Gable,Normal,189000.0,WD,0,1,7,994.0,AllPub,140,4,21,21,21.0,2798.0
1622,0,0,1,3,2fmCon,4,0,1159.0,0.0,1,6,1.0,0.0,4,90.0,1,Norm,Norm,SBrkr,0,2,3,MetalSd,MetalSd,4,5,1,CBlock,1,6,1356.0,4.0,5,0,2Types,1622,0,GasA,0,1Story,1,3,Low,1,32463,Inside,92.192,3,0,RL,149.0,Stone,None,0,Mitchel,0,3,4,2,3,CompShg,Gable,Normal,168000.0,WD,0,1,7,1249.0,AllPub,439,1,59,45,45.0,2871.0
